Point in Time[s],State of Active Resource[]
4288.555874999,1
4288.556370792,0
4289.555874999,1
4289.556370792,0
4290.555874999,1
4290.556370792,0
4291.555874999,1
4291.556370792,0
4292.555874999,1
4292.556370792,0
4293.555874999,1
4293.556399957,0
4294.555874999,1
4294.556399957,0
4295.555874999,1
4295.556399957,0
4296.555874999,1
4296.556399957,0
4297.555874999,1
4297.556399957,0
4298.555874999,1
4298.556399957,0
4299.555874999,1
4299.556399957,0
4300.555874999,1
4300.556399957,0
4301.555874999,1
4301.556399957,0
4302.555874999,1
4302.556399957,0
4303.555874999,1
4303.556399957,0
4304.555874999,1
4304.556399957,0
4305.555874999,1
4305.556399957,0
4306.555874999,1
4306.556429121,0
4307.555874999,1
4307.556429121,0
4308.555874999,1
4308.556429121,0
4309.555874999,1
4309.556429121,0
4310.555874999,1
4310.556429121,0
4311.555874999,1
4311.556429121,0
4312.555874999,1
4312.556429121,0
4313.555874999,1
4313.556429121,0
4314.555874999,1
4314.556429121,0
4315.555874999,1
4315.556429121,0
4316.555874999,1
4316.556429121,0
4317.555874999,1
4317.556429121,0
4318.555874999,1
4318.556429121,0
4319.555874999,1
4319.556429121,0
4320.555874999,1
4320.556458286,0
4321.555874999,1
4321.556458286,0
4322.555874999,1
4322.556458286,0
4323.555874999,1
4323.556458286,0
4324.555874999,1
4324.556458286,0
4325.555874999,1
4325.556458286,0
4326.555874999,1
4326.556458286,0
4327.555874999,1
4327.556458286,0
4328.555874999,1
4328.556458286,0
4329.555874999,1
4329.556458286,0
4330.555874999,1
4330.556458286,0
4331.555874999,1
4331.556458286,0
4332.555874999,1
4332.556458286,0
4333.555874999,1
4333.55648745,0
4334.555874999,1
4334.55648745,0
4335.555874999,1
4335.55648745,0
4336.555874999,1
4336.55648745,0
4337.555874999,1
4337.55648745,0
4338.555874999,1
4338.55648745,0
4339.555874999,1
4339.55648745,0
4340.555874999,1
4340.55648745,0
4341.555874999,1
4341.55648745,0
4342.555874999,1
4342.55648745,0
4343.555874999,1
4343.55648745,0
4344.555874999,1
4344.55648745,0
4345.555874999,1
4345.55648745,0
4346.555874999,1
4346.55648745,0
4347.555874999,1
4347.556516614,0
4348.555874999,1
4348.556516614,0
4349.555874999,1
4349.556516614,0
4350.555874999,1
4350.556516614,0
4351.555874999,1
4351.556516614,0
4352.555874999,1
4352.556516614,0
4353.555874999,1
4353.556516614,0
4354.555874999,1
4354.556516614,0
4355.555874999,1
4355.556516614,0
4356.555874999,1
4356.556545779,0
4357.555874999,1
4357.556545779,0
4358.555874999,1
4358.556545779,0
4359.555874999,1
4359.556545779,0
4360.555874999,1
4360.556545779,0
4361.555874999,1
4361.556545779,0
4362.555874999,1
4362.556545779,0
4363.555874999,1
4363.556545779,0
4364.555874999,1
4364.556545779,0
4365.555874999,1
4365.556545779,0
4366.555874999,1
4366.556545779,0
4367.555874999,1
4367.556545779,0
4368.555874999,1
4368.556545779,0
4369.555874999,1
4369.556574943,0
4370.555874999,1
4370.556574943,0
4371.555874999,1
4371.556574943,0
4372.555874999,1
4372.556574943,0
4373.555874999,1
4373.556574943,0
4374.555874999,1
4374.556574943,0
4375.555874999,1
4375.556574943,0
4376.555874999,1
4376.556574943,0
4377.555874999,1
4377.556574943,0
4378.555874999,1
4378.556574943,0
4379.555874999,1
4379.556574943,0
4380.555874999,1
4380.556574943,0
4381.555874999,1
4381.556574943,0
4382.555874999,1
4382.556574943,0
4383.555874999,1
4383.556604107,0
4384.555874999,1
4384.556604107,0
4385.555874999,1
4385.556604107,0
4386.555874999,1
4386.556604107,0
4387.555874999,1
4387.556604107,0
4388.555874999,1
4388.556604107,0
4389.555874999,1
4389.556604107,0
4390.555874999,1
4390.556604107,0
4391.555874999,1
4391.556604107,0
4392.555874999,1
4392.556604107,0
4393.555874999,1
4393.556604107,0
4394.555874999,1
4394.556604107,0
4395.555874999,1
4395.556604107,0
4396.555874999,1
4396.556633272,0
4397.555874999,1
4397.556633272,0
4398.555874999,1
4398.556633272,0
4399.555874999,1
4399.556633272,0
4400.555874999,1
4400.556633272,0
4401.555874999,1
4401.556633272,0
4402.555874999,1
4402.556633272,0
4403.555874999,1
4403.556633272,0
4404.555874999,1
4404.556633272,0
4405.555874999,1
4405.556633272,0
4406.555874999,1
4406.556633272,0
4407.555874999,1
