Point in Time[s],State of Active Resource[]
37850.566,0
37851.566,1
37851.566,0
37852.566,1
37852.566,0
37853.566,1
37853.566,0
37854.566,1
37854.566,0
37855.566,1
37855.566,0
37856.566,1
37856.566,0
37857.566,1
37857.566,0
37858.566,1
37858.566,0
37859.566,1
37859.566,0
37860.566,1
37860.566,0
37861.566,1
37861.566,0
37862.566,1
37862.566,0
37863.566,1
37863.566,0
37864.566,1
37864.566,0
37865.566,1
37865.566,0
37866.566,1
37866.566,0
37867.566,1
37867.566,0
37868.566,1
37868.566,0
37869.566,1
37869.566,0
37870.566,1
37870.566,0
37871.566,1
37871.566,0
37872.566,1
37872.566,0
37873.566,1
37873.566,0
37874.566,1
37874.566,0
37875.566,1
37875.566,0
37876.566,1
37876.566,0
37877.566,1
37877.566,0
37878.566,1
37878.566,0
37879.566,1
37879.566,0
37880.566,1
37880.566,0
37881.566,1
37881.566,0
37882.566,1
37882.566,0
37883.566,1
37883.566,0
37884.566,1
37884.566,0
37885.566,1
37885.566,0
37886.566,1
37886.566,0
37887.566,1
37887.566,0
37888.566,1
37888.566,0
37889.566,1
37889.566,0
37890.566,1
37890.566,0
37891.566,1
37891.566,0
37892.566,1
37892.566,0
37893.566,1
37893.566,0
37894.564787878,1
37894.564787878,0
37895.564787878,1
37895.564787878,0
37896.564787878,1
37896.564787878,0
37897.564787878,1
37897.564787878,0
37898.563878787,1
37898.563878787,0
37899.563878787,1
37899.563878787,0
37900.563878787,1
37900.563878787,0
37901.563878787,1
37901.563878787,0
37902.563878787,1
37902.563878787,0
37903.562969696,1
37903.562969696,0
37904.562969696,1
37904.562969696,0
37905.562969696,1
37905.562969696,0
37906.562969696,1
37906.562969696,0
37907.561757575,1
37907.561757575,0
37908.561757575,1
37908.561757575,0
37909.561757575,1
37909.561757575,0
37910.561757575,1
37910.561757575,0
37911.561757575,1
37911.561757575,0
37912.560848484,1
37912.560848484,0
37913.560848484,1
37913.560848484,0
37914.560848484,1
37914.560848484,0
37915.560848484,1
37915.560848484,0
37916.559939393,1
37916.559939393,0
37917.559939393,1
37917.559939393,0
37918.559939393,1
37918.559939393,0
37919.559939393,1
37919.559939393,0
37920.559939393,1
37920.559939393,0
37921.559030303,1
37921.559030303,0
37922.559030303,1
37922.559030303,0
37923.559030303,1
37923.559030303,0
37924.559030303,1
37924.559030303,0
37925.557818181,1
37925.557818181,0
37926.557818181,1
37926.557818181,0
37927.557818181,1
37927.557818181,0
37928.557818181,1
37928.557818181,0
37929.557818181,1
37929.557818181,0
37930.55690909,1
37930.55690909,0
37931.55690909,1
37931.55690909,0
37932.55690909,1
37932.55690909,0
37933.55690909,1
37933.55690909,0
37934.556,1
37934.556,0
37935.556,1
37935.556,0
37936.556,1
37936.556,0
37937.556,1
37937.556,0
37938.556,1
37938.556,0
37939.554787878,1
37939.554787878,0
37940.554787878,1
37940.554787878,0
37941.554787878,1
37941.554787878,0
