Point in Time[s],Optimisation Time[s]
15520.0,0.027
15530.0,0.016
15540.0,0.03
15550.0,0.023
15560.0,0.022
15570.0,0.022
15580.0,0.024
15590.0,0.021
15600.0,0.024
15610.0,0.023
15620.0,0.02
15630.0,0.027
15640.0,0.029
15650.0,0.025
15660.0,0.023
15670.0,0.025
15680.0,0.032
15690.0,0.021
15700.0,0.029
15710.0,0.026
15720.0,0.028
15730.0,0.023
15740.0,0.023
15750.0,0.029
15760.0,0.027
15770.0,0.02
15780.0,0.031
15790.0,0.025
15800.0,0.029
15810.0,0.021
15820.0,0.021
15830.0,0.03
15840.0,0.023
15850.0,0.02
15860.0,0.017
15870.0,0.03
15880.0,0.029
15890.0,0.021
15900.0,0.018
15910.0,0.02
15920.0,0.02
15930.0,0.03
15940.0,0.017
15950.0,0.023
15960.0,0.031
15970.0,0.021
15980.0,0.016
15990.0,0.019
16000.0,0.023
16010.0,0.033
16020.0,0.021
16030.0,0.024
16040.0,0.025
16050.0,0.023
16060.0,0.029
16070.0,0.026
16080.0,0.016
16090.0,0.027
16100.0,0.026
16110.0,0.023
16120.0,0.021
16130.0,0.022
16140.0,0.026
16150.0,0.03
16160.0,0.03
16170.0,0.022
16180.0,0.021
16190.0,0.02
16200.0,0.017
16210.0,0.028
16220.0,0.024
16230.0,0.025
16240.0,0.032
16250.0,0.028
16260.0,0.022
16270.0,0.023
16280.0,0.021
16290.0,0.024
16300.0,0.031
16310.0,0.022
16320.0,0.026
16330.0,0.028
16340.0,0.032
16350.0,0.021
16360.0,0.021
16370.0,0.021
16380.0,0.024
16390.0,0.023
16400.0,0.027
16410.0,0.032
16420.0,0.031
16430.0,0.02
16440.0,0.017
16450.0,0.023
16460.0,0.019
16470.0,0.018
16480.0,0.022
16490.0,0.024
16500.0,0.022
16510.0,0.021
16520.0,0.027
16530.0,0.027
16540.0,0.025
16550.0,0.033
16560.0,0.024
16570.0,0.019
16580.0,0.033
16590.0,0.032
16600.0,0.022
16610.0,0.025
16620.0,0.023
16630.0,0.027
16640.0,0.022
16650.0,0.033
16660.0,0.031
16670.0,0.027
16680.0,0.021
16690.0,0.031
16700.0,0.029
16710.0,0.029
16720.0,0.029
16730.0,0.029
16740.0,0.03
16750.0,0.025
16760.0,0.024
16770.0,0.028
16780.0,0.022
16790.0,0.021
16800.0,0.028
16810.0,0.022
16820.0,0.032
16830.0,0.017
16840.0,0.016
16850.0,0.028
16860.0,0.026
16870.0,0.02
16880.0,0.016
16890.0,0.024
16900.0,0.027
16910.0,0.031
16920.0,0.024
16930.0,0.028
16940.0,0.019
16950.0,0.022
16960.0,0.018
16970.0,0.017
16980.0,0.032
16990.0,0.032
17000.0,0.021
17010.0,0.021
17020.0,0.019
17030.0,0.023
17040.0,0.02
17050.0,0.02
17060.0,0.019
17070.0,0.032
17080.0,0.024
17090.0,0.03
17100.0,0.022
17110.0,0.024
17120.0,0.028
17130.0,0.022
17140.0,0.023
17150.0,0.027
17160.0,0.017
17170.0,0.025
17180.0,0.02
17190.0,0.017
17200.0,0.019
17210.0,0.017
17220.0,0.023
17230.0,0.029
17240.0,0.02
17250.0,0.034
17260.0,0.027
17270.0,0.023
17280.0,0.021
17290.0,0.027
17300.0,0.025
17310.0,0.024
17320.0,0.023
17330.0,0.022
17340.0,0.028
17350.0,0.02
17360.0,0.021
17370.0,0.02
17380.0,0.024
17390.0,0.023
17400.0,0.022
17410.0,0.029
17420.0,0.022
17430.0,0.023
17440.0,0.025
17450.0,0.021
17460.0,0.022
17470.0,0.025
17480.0,0.017
17490.0,0.022
17500.0,0.028
17510.0,0.03
17520.0,0.025
17530.0,0.025
17540.0,0.018
17550.0,0.026
17560.0,0.031
17570.0,0.027
17580.0,0.02
17590.0,0.022
17600.0,0.03
17610.0,0.024
17620.0,0.025
17630.0,0.031
17640.0,0.027
17650.0,0.017
17660.0,0.024
17670.0,0.021
17680.0,0.025
17690.0,0.032
17700.0,0.024
17710.0,0.021
17720.0,0.016
17730.0,0.019
17740.0,0.027
17750.0,0.018
17760.0,0.02
17770.0,0.028
17780.0,0.051
17790.0,0.032
17800.0,0.019
17810.0,0.018
17820.0,0.029
17830.0,0.019
17840.0,0.022
17850.0,0.026
17860.0,0.022
17870.0,0.019
17880.0,0.024
17890.0,0.019
17900.0,0.019
17910.0,0.018
17920.0,0.022
17930.0,0.015
17940.0,0.031
17950.0,0.018
17960.0,0.02
17970.0,0.024
17980.0,0.02
17990.0,0.019
18000.0,0.029
18010.0,0.019
18020.0,0.028
18030.0,0.023
18040.0,0.027
18050.0,0.025
18060.0,0.03
18070.0,0.029
18080.0,0.018
18090.0,0.025
18100.0,0.024
18110.0,0.021
18120.0,0.021
18130.0,0.022
18140.0,0.029
18150.0,0.029
18160.0,0.026
18170.0,0.027
18180.0,0.026
18190.0,0.02
18200.0,0.02
18210.0,0.029
18220.0,0.02
18230.0,0.029
18240.0,0.022
18250.0,0.02
18260.0,0.021
18270.0,0.018
18280.0,0.021
18290.0,0.023
18300.0,0.017
18310.0,0.018
18320.0,0.018
18330.0,0.026
18340.0,0.027
18350.0,0.029
18360.0,0.026
18370.0,0.033
18380.0,0.028
18390.0,0.019
18400.0,0.025
18410.0,0.016
18420.0,0.03
18430.0,0.028
18440.0,0.02
18450.0,0.03
18460.0,0.017
18470.0,0.033
18480.0,0.025
18490.0,0.026
18500.0,0.028
18510.0,0.021
18520.0,0.025
18530.0,0.018
18540.0,0.024
18550.0,0.032
18560.0,0.027
18570.0,0.032
18580.0,0.026
18590.0,0.02
18600.0,0.022
18610.0,0.028
18620.0,0.027
18630.0,0.019
18640.0,0.036
18650.0,0.031
18660.0,0.036
18670.0,0.034
18680.0,0.025
18690.0,0.024
18700.0,0.03
18710.0,0.021
18720.0,0.023
18730.0,0.021
18740.0,0.026
18750.0,0.031
18760.0,0.027
18770.0,0.025
18780.0,0.025
18790.0,0.022
18800.0,0.024
18810.0,0.023
18820.0,0.033
18830.0,0.026
18840.0,0.024
18850.0,0.028
18860.0,0.026
18870.0,0.027
18880.0,0.034
18890.0,0.035
18900.0,0.024
18910.0,0.032
18920.0,0.023
18930.0,0.021
18940.0,0.031
18950.0,0.03
18960.0,0.023
18970.0,0.039
18980.0,0.039
18990.0,0.032
19000.0,0.028
19010.0,0.02
19020.0,0.02
19030.0,0.023
19040.0,0.037
19050.0,0.035
19060.0,0.027
19070.0,0.02
19080.0,0.024
19090.0,0.025
19100.0,0.023
19110.0,0.017
19120.0,0.019
19130.0,0.033
19140.0,0.024
19150.0,0.029
19160.0,0.027
19170.0,0.029
19180.0,0.023
19190.0,0.02
19200.0,0.031
19210.0,0.024
19220.0,0.022
19230.0,0.019
19240.0,0.02
19250.0,0.029
19260.0,0.033
19270.0,0.02
19280.0,0.03
19290.0,0.024
19300.0,0.016
19310.0,0.028
19320.0,0.021
19330.0,0.024
19340.0,0.027
19350.0,0.019
19360.0,0.018
19370.0,0.016
19380.0,0.029
19390.0,0.024
19400.0,0.025
19410.0,0.02
19420.0,0.026
19430.0,0.02
19440.0,0.024
19450.0,0.027
19460.0,0.025
19470.0,0.034
19480.0,0.017
19490.0,0.022
19500.0,0.029
19510.0,0.021
19520.0,0.018
19530.0,0.017
19540.0,0.019
19550.0,0.026
19560.0,0.026
19570.0,0.025
19580.0,0.022
19590.0,0.022
19600.0,0.016
19610.0,0.02
19620.0,0.02
19630.0,0.029
19640.0,0.022
19650.0,0.019
19660.0,0.031
19670.0,0.024
19680.0,0.024
19690.0,0.016
19700.0,0.024
19710.0,0.025
19720.0,0.019
19730.0,0.027
19740.0,0.03
19750.0,0.017
19760.0,0.026
19770.0,0.025
19780.0,0.025
19790.0,0.029
19800.0,0.02
19810.0,0.017
19820.0,0.019
19830.0,0.022
19840.0,0.025
19850.0,0.022
19860.0,0.02
19870.0,0.024
19880.0,0.023
19890.0,0.025
19900.0,0.021
19910.0,0.024
19920.0,0.032
19930.0,0.024
19940.0,0.02
19950.0,0.021
19960.0,0.02
19970.0,0.018
19980.0,0.016
19990.0,0.021
20000.0,0.02
20010.0,0.033
20020.0,0.023
20030.0,0.022
20040.0,0.021
20050.0,0.021
20060.0,0.028
20070.0,0.028
20080.0,0.026
20090.0,0.017
20100.0,0.021
20110.0,0.016
20120.0,0.016
20130.0,0.025
20140.0,0.021
20150.0,0.016
20160.0,0.021
20170.0,0.017
20180.0,0.025
20190.0,0.031
20200.0,0.019
20210.0,0.03
20220.0,0.02
20230.0,0.016
20240.0,0.025
20250.0,0.023
20260.0,0.021
20270.0,0.02
20280.0,0.02
20290.0,0.023
20300.0,0.02
20310.0,0.028
20320.0,0.027
20330.0,0.029
20340.0,0.019
20350.0,0.016
20360.0,0.022
20370.0,0.025
20380.0,0.023
20390.0,0.028
20400.0,0.02
20410.0,0.029
20420.0,0.02
20430.0,0.022
20440.0,0.018
20450.0,0.026
20460.0,0.021
20470.0,0.02
20480.0,0.021
20490.0,0.022
20500.0,0.028
20510.0,0.017
20520.0,0.023
20530.0,0.03
20540.0,0.031
20550.0,0.024
20560.0,0.024
20570.0,0.026
20580.0,0.021
20590.0,0.026
20600.0,0.019
20610.0,0.028
20620.0,0.035
20630.0,0.021
20640.0,0.016
20650.0,0.015
20660.0,0.031
20670.0,0.029
20680.0,0.02
20690.0,0.026
20700.0,0.016
20710.0,0.023
20720.0,0.021
20730.0,0.021
20740.0,0.019
20750.0,0.016
20760.0,0.025
20770.0,0.021
20780.0,0.018
20790.0,0.028
20800.0,0.024
20810.0,0.023
20820.0,0.024
20830.0,0.021
20840.0,0.024
20850.0,0.028
20860.0,0.016
20870.0,0.023
20880.0,0.028
20890.0,0.023
20900.0,0.019
20910.0,0.023
20920.0,0.025
20930.0,0.016
20940.0,0.027
20950.0,0.02
20960.0,0.017
20970.0,0.021
20980.0,0.021
20990.0,0.024
21000.0,0.018
21010.0,0.026
21020.0,0.018
21030.0,0.03
21040.0,0.023
21050.0,0.017
21060.0,0.031
21070.0,0.021
21080.0,0.02
21090.0,0.021
21100.0,0.026
21110.0,0.018
21120.0,0.026
21130.0,0.024
21140.0,0.024
21150.0,0.029
21160.0,0.018
21170.0,0.033
21180.0,0.021
21190.0,0.024
21200.0,0.026
21210.0,0.018
21220.0,0.02
21230.0,0.024
21240.0,0.018
21250.0,0.02
21260.0,0.023
21270.0,0.021
21280.0,0.022
21290.0,0.022
21300.0,0.021
21310.0,0.034
21320.0,0.019
21330.0,0.033
21340.0,0.028
21350.0,0.03
21360.0,0.021
21370.0,0.024
21380.0,0.027
21390.0,0.02
21400.0,0.02
21410.0,0.026
21420.0,0.024
21430.0,0.021
21440.0,0.019
21450.0,0.025
21460.0,0.035
21470.0,0.027
21480.0,0.022
21490.0,0.022
21500.0,0.02
21510.0,0.023
21520.0,0.017
21530.0,0.034
21540.0,0.027
21550.0,0.023
21560.0,0.022
21570.0,0.016
21580.0,0.023
21590.0,0.026
21600.0,0.019
21610.0,0.023
21620.0,0.028
21630.0,0.032
21640.0,0.035
21650.0,0.019
21660.0,0.019
21670.0,0.027
21680.0,0.03
21690.0,0.018
21700.0,0.044
21710.0,0.029
21720.0,0.028
21730.0,0.033
21740.0,0.035
21750.0,0.028
21760.0,0.028
21770.0,0.017
21780.0,0.016
21790.0,0.025
21800.0,0.016
21810.0,0.018
21820.0,0.025
21830.0,0.03
21840.0,0.021
21850.0,0.032
21860.0,0.017
21870.0,0.021
21880.0,0.021
21890.0,0.022
21900.0,0.027
21910.0,0.019
21920.0,0.02
21930.0,0.027
21940.0,0.019
21950.0,0.021
21960.0,0.018
21970.0,0.02
21980.0,0.024
21990.0,0.025
22000.0,0.023
22010.0,0.021
22020.0,0.028
22030.0,0.018
22040.0,0.035
22050.0,0.023
22060.0,0.021
22070.0,0.024
22080.0,0.026
22090.0,0.021
22100.0,0.02
22110.0,0.031
22120.0,0.019
22130.0,0.036
22140.0,0.016
22150.0,0.022
22160.0,0.025
22170.0,0.027
22180.0,0.02
22190.0,0.023
22200.0,0.045
22210.0,0.029
22220.0,0.02
22230.0,0.019
22240.0,0.027
22250.0,0.016
22260.0,0.029
22270.0,0.025
22280.0,0.023
22290.0,0.031
22300.0,0.023
22310.0,0.023
22320.0,0.031
22330.0,0.026
22340.0,0.027
22350.0,0.016
22360.0,0.029
22370.0,0.019
22380.0,0.022
22390.0,0.021
22400.0,0.017
22410.0,0.041
22420.0,0.028
22430.0,0.019
22440.0,0.024
22450.0,0.025
22460.0,0.027
22470.0,0.025
22480.0,0.026
22490.0,0.02
22500.0,0.023
22510.0,0.036
22520.0,0.032
22530.0,0.036
22540.0,0.026
22550.0,0.016
22560.0,0.026
22570.0,0.029
22580.0,0.021
22590.0,0.026
22600.0,0.026
22610.0,0.02
22620.0,0.017
22630.0,0.017
22640.0,0.038
22650.0,0.03
22660.0,0.019
22670.0,0.016
22680.0,0.032
22690.0,0.027
22700.0,0.02
22710.0,0.019
22720.0,0.019
22730.0,0.021
22740.0,0.027
22750.0,0.027
22760.0,0.026
22770.0,0.023
22780.0,0.02
22790.0,0.019
22800.0,0.024
22810.0,0.02
22820.0,0.022
22830.0,0.023
22840.0,0.023
22850.0,0.02
22860.0,0.03
22870.0,0.018
22880.0,0.019
22890.0,0.028
22900.0,0.029
22910.0,0.032
22920.0,0.018
22930.0,0.025
22940.0,0.022
22950.0,0.032
22960.0,0.024
22970.0,0.023
22980.0,0.019
22990.0,0.028
23000.0,0.021
23010.0,0.026
23020.0,0.033
23030.0,0.026
23040.0,0.03
23050.0,0.019
23060.0,0.021
23070.0,0.021
23080.0,0.016
23090.0,0.022
23100.0,0.025
23110.0,0.03
23120.0,0.021
23130.0,0.027
23140.0,0.026
23150.0,0.019
23160.0,0.021
23170.0,0.025
23180.0,0.021
23190.0,0.028
23200.0,0.017
23210.0,0.026
23220.0,0.032
23230.0,0.024
23240.0,0.029
23250.0,0.021
23260.0,0.022
23270.0,0.024
23280.0,0.02
23290.0,0.031
23300.0,0.03
23310.0,0.034
23320.0,0.033
23330.0,0.02
23340.0,0.023
23350.0,0.019
23360.0,0.026
23370.0,0.032
23380.0,0.02
23390.0,0.025
23400.0,0.025
23410.0,0.025
23420.0,0.02
23430.0,0.022
23440.0,0.02
23450.0,0.021
23460.0,0.025
23470.0,0.022
23480.0,0.025
23490.0,0.022
23500.0,0.028
23510.0,0.018
23520.0,0.021
23530.0,0.032
23540.0,0.033
23550.0,0.022
23560.0,0.02
23570.0,0.022
23580.0,0.019
23590.0,0.025
23600.0,0.025
23610.0,0.019
23620.0,0.023
23630.0,0.018
23640.0,0.028
23650.0,0.028
23660.0,0.027
23670.0,0.024
23680.0,0.024
23690.0,0.029
23700.0,0.022
23710.0,0.026
23720.0,0.021
23730.0,0.026
23740.0,0.022
23750.0,0.036
23760.0,0.025
23770.0,0.03
23780.0,0.019
23790.0,0.03
23800.0,0.026
23810.0,0.017
23820.0,0.015
23830.0,0.029
23840.0,0.018
23850.0,0.033
23860.0,0.031
23870.0,0.023
23880.0,0.032
23890.0,0.033
23900.0,0.031
23910.0,0.025
23920.0,0.023
23930.0,0.02
23940.0,0.026
23950.0,0.031
23960.0,0.022
23970.0,0.032
23980.0,0.031
23990.0,0.027
24000.0,0.024
24010.0,0.027
24020.0,0.025
24030.0,0.022
24040.0,0.033
24050.0,0.021
24060.0,0.03
24070.0,0.024
24080.0,0.025
24090.0,0.03
24100.0,0.034
24110.0,0.039
24120.0,0.021
24130.0,0.024
24140.0,0.02
24150.0,0.021
24160.0,0.029
24170.0,0.027
24180.0,0.035
24190.0,0.03
24200.0,0.034
24210.0,0.025
24220.0,0.021
24230.0,0.033
24240.0,0.026
24250.0,0.029
24260.0,0.032
24270.0,0.022
24280.0,0.032
24290.0,0.027
24300.0,0.026
24310.0,0.029
24320.0,0.03
24330.0,0.027
24340.0,0.034
24350.0,0.027
24360.0,0.017
24370.0,0.031
24380.0,0.026
24390.0,0.036
24400.0,0.021
24410.0,0.02
24420.0,0.022
24430.0,0.033
24440.0,0.025
24450.0,0.025
24460.0,0.022
24470.0,0.022
24480.0,0.032
24490.0,0.022
24500.0,0.023
24510.0,0.02
24520.0,0.017
24530.0,0.024
24540.0,0.026
24550.0,0.016
24560.0,0.023
24570.0,0.016
24580.0,0.019
24590.0,0.018
24600.0,0.082
24610.0,0.019
24620.0,0.019
24630.0,0.019
24640.0,0.025
24650.0,0.018
24660.0,0.02
24670.0,0.016
24680.0,0.013
24690.0,0.015
24700.0,0.014
24710.0,0.011
24720.0,0.012
24730.0,0.011
24740.0,0.015
24750.0,0.025
24760.0,0.016
24770.0,0.022
24780.0,0.018
24790.0,0.027
24800.0,0.018
24810.0,0.013
24820.0,0.019
24830.0,0.018
24840.0,0.015
24850.0,0.016
24860.0,0.012
24870.0,0.01
24880.0,0.016
24890.0,0.016
24900.0,0.018
24910.0,0.013
24920.0,0.015
24930.0,0.02
24940.0,0.02
24950.0,0.019
24960.0,0.01
24970.0,0.019
24980.0,0.02
24990.0,0.015
25000.0,0.018
25010.0,0.02
25020.0,0.017
25030.0,0.014
25040.0,0.022
25050.0,0.017
25060.0,0.012
25070.0,0.011
25080.0,0.011
25090.0,0.011
25100.0,0.017
25110.0,0.013
25120.0,0.021
25130.0,0.022
25140.0,0.017
25150.0,0.018
25160.0,0.018
25170.0,0.018
25180.0,0.02
25190.0,0.026
25200.0,0.012
25210.0,0.015
25220.0,0.017
25230.0,0.013
25240.0,0.016
25250.0,0.011
25260.0,0.015
25270.0,0.011
25280.0,0.016
25290.0,0.012
25300.0,0.015
25310.0,0.016
25320.0,0.009
25330.0,0.014
25340.0,0.01
25350.0,0.015
25360.0,0.016
25370.0,0.013
25380.0,0.013
25390.0,0.016
25400.0,0.017
25410.0,0.009
25420.0,0.015
25430.0,0.01
25440.0,0.015
25450.0,0.014
25460.0,0.013
25470.0,0.017
25480.0,0.009
25490.0,0.018
25500.0,0.01
25510.0,0.015
25520.0,0.02
25530.0,0.01
25540.0,0.016
25550.0,0.009
25560.0,0.017
25570.0,0.012
25580.0,0.012
25590.0,0.011
25600.0,0.011
25610.0,0.021
25620.0,0.015
25630.0,0.011
25640.0,0.009
25650.0,0.017
25660.0,0.01
25670.0,0.01
25680.0,0.012
25690.0,0.018
25700.0,0.019
25710.0,0.018
25720.0,0.021
25730.0,0.015
25740.0,0.02
25750.0,0.018
25760.0,0.02
25770.0,0.015
25780.0,0.015
25790.0,0.017
25800.0,0.013
25810.0,0.012
25820.0,0.014
25830.0,0.016
25840.0,0.018
25850.0,0.013
25860.0,0.012
25870.0,0.01
25880.0,0.014
25890.0,0.016
25900.0,0.01
25910.0,0.016
25920.0,0.014
25930.0,0.014
25940.0,0.009
25950.0,0.014
25960.0,0.011
25970.0,0.014
25980.0,0.009
25990.0,0.012
26000.0,0.016
26010.0,0.011
26020.0,0.014
26030.0,0.012
26040.0,0.015
26050.0,0.011
26060.0,0.015
26070.0,0.023
26080.0,0.013
26090.0,0.013
26100.0,0.01
26110.0,0.017
26120.0,0.01
26130.0,0.018
26140.0,0.016
26150.0,0.011
26160.0,0.015
26170.0,0.01
26180.0,0.017
26190.0,0.012
26200.0,0.014
26210.0,0.011
26220.0,0.014
26230.0,0.01
26240.0,0.016
26250.0,0.019
26260.0,0.014
26270.0,0.022
26280.0,0.024
26290.0,0.023
26300.0,0.022
26310.0,0.017
26320.0,0.018
26330.0,0.022
26340.0,0.021
26350.0,0.019
26360.0,0.013
26370.0,0.017
26380.0,0.009
26390.0,0.013
26400.0,0.015
26410.0,0.012
26420.0,0.017
26430.0,0.013
26440.0,0.021
26450.0,0.017
26460.0,0.014
26470.0,0.015
26480.0,0.013
26490.0,0.017
26500.0,0.009
26510.0,0.016
26520.0,0.009
26530.0,0.012
26540.0,0.018
26550.0,0.011
26560.0,0.017
26570.0,0.013
26580.0,0.012
26590.0,0.016
26600.0,0.011
26610.0,0.016
26620.0,0.014
26630.0,0.016
26640.0,0.01
26650.0,0.009
26660.0,0.009
26670.0,0.011
26680.0,0.018
26690.0,0.012
26700.0,0.018
26710.0,0.014
26720.0,0.01
26730.0,0.01
26740.0,0.01
26750.0,0.014
26760.0,0.014
26770.0,0.017
26780.0,0.012
26790.0,0.016
26800.0,0.017
26810.0,0.01
26820.0,0.016
26830.0,0.012
26840.0,0.016
26850.0,0.016
26860.0,0.013
26870.0,0.02
26880.0,0.019
26890.0,0.015
26900.0,0.02
26910.0,0.019
26920.0,0.012
26930.0,0.014
26940.0,0.011
26950.0,0.017
26960.0,0.019
26970.0,0.013
26980.0,0.016
26990.0,0.013
27000.0,0.014
27010.0,0.013
27020.0,0.013
27030.0,0.015
27040.0,0.011
27050.0,0.016
27060.0,0.013
27070.0,0.015
27080.0,0.011
27090.0,0.015
27100.0,0.013
27110.0,0.011
27120.0,0.012
27130.0,0.01
27140.0,0.019
27150.0,0.013
27160.0,0.018
27170.0,0.02
27180.0,0.01
27190.0,0.016
27200.0,0.01
27210.0,0.017
27220.0,0.011
27230.0,0.015
27240.0,0.01
27250.0,0.015
27260.0,0.011
27270.0,0.021
27280.0,0.018
27290.0,0.01
27300.0,0.015
27310.0,0.011
27320.0,0.016
27330.0,0.014
27340.0,0.014
27350.0,0.011
27360.0,0.017
27370.0,0.011
27380.0,0.011
27390.0,0.011
27400.0,0.012
27410.0,0.011
27420.0,0.01
27430.0,0.016
27440.0,0.013
27450.0,0.017
27460.0,0.014
27470.0,0.016
27480.0,0.021
27490.0,0.02
27500.0,0.014
27510.0,0.015
27520.0,0.017
27530.0,0.013
27540.0,0.011
27550.0,0.011
27560.0,0.015
27570.0,0.012
27580.0,0.01
27590.0,0.015
27600.0,0.01
27610.0,0.016
27620.0,0.011
27630.0,0.014
27640.0,0.009
27650.0,0.013
27660.0,0.011
27670.0,0.015
27680.0,0.01
27690.0,0.02
27700.0,0.01
27710.0,0.012
27720.0,0.016
27730.0,0.011
27740.0,0.015
27750.0,0.011
27760.0,0.016
27770.0,0.009
27780.0,0.014
27790.0,0.009
27800.0,0.013
27810.0,0.018
27820.0,0.009
27830.0,0.015
27840.0,0.011
27850.0,0.016
27860.0,0.012
27870.0,0.014
27880.0,0.015
27890.0,0.012
27900.0,0.02
27910.0,0.01
27920.0,0.014
27930.0,0.013
27940.0,0.014
27950.0,0.012
27960.0,0.017
27970.0,0.01
27980.0,0.012
27990.0,0.01
28000.0,0.013
28010.0,0.013
28020.0,0.014
28030.0,0.012
28040.0,0.011
28050.0,0.013
28060.0,0.016
28070.0,0.013
28080.0,0.018
28090.0,0.014
28100.0,0.017
28110.0,0.018
28120.0,0.018
28130.0,0.011
28140.0,0.014
28150.0,0.012
28160.0,0.016
28170.0,0.013
28180.0,0.017
28190.0,0.01
28200.0,0.017
28210.0,0.019
28220.0,0.014
28230.0,0.012
28240.0,0.016
28250.0,0.014
28260.0,0.016
28270.0,0.009
28280.0,0.014
28290.0,0.012
28300.0,0.015
28310.0,0.009
28320.0,0.016
28330.0,0.011
28340.0,0.014
28350.0,0.009
28360.0,0.014
28370.0,0.012
28380.0,0.012
28390.0,0.01
28400.0,0.015
28410.0,0.016
28420.0,0.012
28430.0,0.018
28440.0,0.01
28450.0,0.013
28460.0,0.01
28470.0,0.014
28480.0,0.009
28490.0,0.015
28500.0,0.01
28510.0,0.014
28520.0,0.018
28530.0,0.01
28540.0,0.015
28550.0,0.014
28560.0,0.013
28570.0,0.012
28580.0,0.016
28590.0,0.011
28600.0,0.014
28610.0,0.01
28620.0,0.018
28630.0,0.01
28640.0,0.016
28650.0,0.011
28660.0,0.011
28670.0,0.016
28680.0,0.012
28690.0,0.019
28700.0,0.022
28710.0,0.016
28720.0,0.015
28730.0,0.018
28740.0,0.013
28750.0,0.018
28760.0,0.02
28770.0,0.014
28780.0,0.013
28790.0,0.01
28800.0,0.01
28810.0,0.01
28820.0,0.012
28830.0,0.018
28840.0,0.011
28850.0,0.017
28860.0,0.011
28870.0,0.016
28880.0,0.013
28890.0,0.013
28900.0,0.009
28910.0,0.013
28920.0,0.017
28930.0,0.015
28940.0,0.016
28950.0,0.012
28960.0,0.015
28970.0,0.011
28980.0,0.014
28990.0,0.013
29000.0,0.012
29010.0,0.014
29020.0,0.013
29030.0,0.014
29040.0,0.011
29050.0,0.016
29060.0,0.013
29070.0,0.016
29080.0,0.01
29090.0,0.012
29100.0,0.018
29110.0,0.01
29120.0,0.017
29130.0,0.016
29140.0,0.016
29150.0,0.015
29160.0,0.011
29170.0,0.017
29180.0,0.012
29190.0,0.009
29200.0,0.009
29210.0,0.013
29220.0,0.016
29230.0,0.011
29240.0,0.015
29250.0,0.013
29260.0,0.012
29270.0,0.018
29280.0,0.021
29290.0,0.026
29300.0,0.012
29310.0,0.022
29320.0,0.02
29330.0,0.016
29340.0,0.013
29350.0,0.016
29360.0,0.012
29370.0,0.017
29380.0,0.01
29390.0,0.015
29400.0,0.014
29410.0,0.015
29420.0,0.027
29430.0,0.018
29440.0,0.018
29450.0,0.013
29460.0,0.018
29470.0,0.011
29480.0,0.016
29490.0,0.013
29500.0,0.009
29510.0,0.017
29520.0,0.013
29530.0,0.019
29540.0,0.017
29550.0,0.014
29560.0,0.013
29570.0,0.019
29580.0,0.012
29590.0,0.019
29600.0,0.019
29610.0,0.008
29620.0,0.017
29630.0,0.011
29640.0,0.016
29650.0,0.011
29660.0,0.018
29670.0,0.01
29680.0,0.011
29690.0,0.012
29700.0,0.015
29710.0,0.016
29720.0,0.012
29730.0,0.016
29740.0,0.011
29750.0,0.02
29760.0,0.018
29770.0,0.01
29780.0,0.017
29790.0,0.014
29800.0,0.01
29810.0,0.017
29820.0,0.01
29830.0,0.016
29840.0,0.013
29850.0,0.017
29860.0,0.023
29870.0,0.012
29880.0,0.04
29890.0,0.025
29900.0,0.012
29910.0,0.01
29920.0,0.01
29930.0,0.01
29940.0,0.01
29950.0,0.011
29960.0,0.013
29970.0,0.01
29980.0,0.013
29990.0,0.014
30000.0,0.016
30010.0,0.009
30020.0,0.016
30030.0,0.009
30040.0,0.012
30050.0,0.012
30060.0,0.015
30070.0,0.014
30080.0,0.009
30090.0,0.016
30100.0,0.015
30110.0,0.017
30120.0,0.018
30130.0,0.01
30140.0,0.017
30150.0,0.015
30160.0,0.011
30170.0,0.018
30180.0,0.009
30190.0,0.017
30200.0,0.01
30210.0,0.018
30220.0,0.011
30230.0,0.017
30240.0,0.011
30250.0,0.014
30260.0,0.019
30270.0,0.012
30280.0,0.015
30290.0,0.011
30300.0,0.023
30310.0,0.014
30320.0,0.009
30330.0,0.016
30340.0,0.014
30350.0,0.017
30360.0,0.012
30370.0,0.016
30380.0,0.015
30390.0,0.06
30400.0,0.014
30410.0,0.012
30420.0,0.02
30430.0,0.015
30440.0,0.015
30450.0,0.019
30460.0,0.019
30470.0,0.013
30480.0,0.018
30490.0,0.016
30500.0,0.014
30510.0,0.019
30520.0,0.012
30530.0,0.013
30540.0,0.015
30550.0,0.011
30560.0,0.016
30570.0,0.009
30580.0,0.013
30590.0,0.013
30600.0,0.016
30610.0,0.01
30620.0,0.019
30630.0,0.012
30640.0,0.013
30650.0,0.017
30660.0,0.009
30670.0,0.017
30680.0,0.009
30690.0,0.017
30700.0,0.009
30710.0,0.016
30720.0,0.011
30730.0,0.014
30740.0,0.01
30750.0,0.011
30760.0,0.015
30770.0,0.012
30780.0,0.016
30790.0,0.013
30800.0,0.019
30810.0,0.011
30820.0,0.011
30830.0,0.01
30840.0,0.012
30850.0,0.011
30860.0,0.013
30870.0,0.017
30880.0,0.011
30890.0,0.015
30900.0,0.01
30910.0,0.014
30920.0,0.015
30930.0,0.02
30940.0,0.014
30950.0,0.013
30960.0,0.019
30970.0,0.01
30980.0,0.017
30990.0,0.011
31000.0,0.013
31010.0,0.017
31020.0,0.011
31030.0,0.02
31040.0,0.018
