Point in Time[s],State of Active Resource[]
34476.088019428,1
34476.088410278,0
34476.793019427,1
34476.793019427,0
34476.910009714,1
34476.910205139,0
34477.088009714,1
34477.088400564,0
34477.793019427,1
34477.793019427,0
34477.910019428,1
34477.910214853,0
34478.088009714,1
34478.088400564,0
34478.793009713,1
34478.793009713,0
34478.910019428,1
34478.910214853,0
34479.088019428,1
34479.088410278,0
34479.793009713,1
34479.793009713,0
34479.910009714,1
34479.910205139,0
34480.088019428,1
34480.088410278,0
34480.793019427,1
34480.793019427,0
34480.910009714,1
34480.910205139,0
34481.088009714,1
34481.088400564,0
34481.793019427,1
34481.793019427,0
34481.910019428,1
34481.910214853,0
34482.088009714,1
34482.088400564,0
34482.793009713,1
34482.793009713,0
34482.910019428,1
34482.910214853,0
34483.088019428,1
34483.088410278,0
34483.793009713,1
34483.793009713,0
34483.910009714,1
34483.910205139,0
34484.088019428,1
34484.088410278,0
34484.793019427,1
34484.793019427,0
34484.910009714,1
34484.910205139,0
34485.088009714,1
34485.088400564,0
34485.793019427,1
34485.793019427,0
34485.910019428,1
34485.910214853,0
34486.088009714,1
34486.088400564,0
34486.793009713,1
34486.793009713,0
34486.910019428,1
34486.910214853,0
34487.088019428,1
34487.088410278,0
34487.793009713,1
34487.793009713,0
34487.910009714,1
34487.910205139,0
34488.088019428,1
34488.088410278,0
34488.793019427,1
34488.793019427,0
34488.910009714,1
34488.910205139,0
34489.088009714,1
34489.088400564,0
34489.793019427,1
34489.793019427,0
34489.910019428,1
34489.910214853,0
34490.088009714,1
34490.088400564,0
34490.793009713,1
34490.793009713,0
34490.910019428,1
34490.910214853,0
34491.088019428,1
34491.088410278,0
34491.793009713,1
34491.793009713,0
34491.910009714,1
34491.910205139,0
34492.088019428,1
34492.088410278,0
34492.793019427,1
34492.793019427,0
34492.910009714,1
34492.910205139,0
34493.088009714,1
34493.088400564,0
34493.793019427,1
34493.793019427,0
34493.910019428,1
34493.910214853,0
34494.088009714,1
34494.088400564,0
34494.793009713,1
34494.793009713,0
34494.910019428,1
34494.910214853,0
34495.088019428,1
34495.088410278,0
34495.793009713,1
34495.793009713,0
34495.910009714,1
34495.910205139,0
34496.088019428,1
34496.088410278,0
34496.793019427,1
34496.793019427,0
34496.910009714,1
34496.910205139,0
34497.088009714,1
34497.088400564,0
34497.793019427,1
34497.793019427,0
34497.910019428,1
34497.910214853,0
34498.088009714,1
34498.088400564,0
34498.793009713,1
34498.793009713,0
34498.910019428,1
34498.910214853,0
34499.088019428,1
34499.088410278,0
34499.793009713,1
