Point in Time[s],Power Consumption[W]
11094.859,84.0
11104.884,86.0
11114.858,81.0
11124.861,92.0
11134.859,84.0
11144.859,86.0
11154.859,83.0
11164.887,115.0
11175.527,114.0
11185.079,93.0
11194.866,95.0
11204.857,100.0
11214.857,108.0
11224.878,120.0
11234.857,131.0
11244.859,140.0
11254.861,83.0
11264.86,141.0
11274.861,108.0
11284.889,138.0
11295.541,118.0
11305.114,135.0
11314.913,107.0
11324.859,88.0
11334.864,108.0
11344.888,83.0
11354.86,88.0
11364.86,83.0
11374.86,85.0
11384.861,119.0
11394.859,83.0
11404.884,111.0
11415.679,109.0
11425.13,122.0
11434.86,149.0
11444.862,102.0
11454.859,122.0
11464.884,109.0
11474.86,163.0
11484.862,102.0
11494.861,115.0
11504.866,82.0
11514.862,83.0
11524.893,84.0
11535.595,123.0
11545.091,92.0
11554.86,83.0
11564.922,84.0
11574.861,86.0
11584.885,90.0
11594.898,89.0
11604.868,89.0
11614.865,85.0
11624.863,83.0
11634.898,86.0
11644.925,99.0
11655.686,110.0
11665.251,84.0
11674.865,83.0
11684.865,90.0
11694.864,86.0
11704.89,94.0
11714.863,83.0
11724.864,83.0
11734.862,81.0
11744.864,86.0
11754.863,84.0
11764.895,107.0
11775.558,114.0
11785.092,81.0
11794.865,82.0
11804.903,87.0
11814.865,89.0
11824.89,119.0
11834.866,93.0
11844.865,84.0
11854.864,107.0
11864.867,89.0
11874.865,91.0
11884.891,92.0
11895.586,99.0
11905.112,88.0
11914.867,105.0
11924.864,87.0
11934.866,85.0
11944.89,107.0
11954.867,85.0
11964.869,84.0
11974.869,106.0
11984.869,84.0
11994.869,88.0
12004.896,113.0
12015.547,128.0
12025.109,88.0
12034.869,85.0
12044.869,88.0
12054.877,83.0
12064.903,99.0
12074.877,83.0
12084.87,82.0
12094.872,101.0
12104.87,82.0
12114.872,83.0
12124.915,132.0
12135.524,96.0
12145.102,100.0
12154.87,79.0
12164.871,86.0
12174.87,101.0
12184.895,127.0
12194.874,107.0
12204.869,84.0
12214.872,97.0
12224.871,84.0
12234.873,92.0
12244.901,123.0
12255.562,122.0
12265.122,89.0
12274.875,101.0
12284.873,151.0
12294.873,158.0
12304.897,123.0
12314.873,103.0
12324.874,122.0
12334.873,141.0
12344.873,125.0
12354.872,118.0
12364.902,102.0
12375.536,139.0
12385.103,137.0
12394.873,130.0
12404.874,129.0
12414.874,158.0
12424.894,86.0
12434.875,84.0
12444.874,83.0
12454.874,81.0
12464.875,89.0
12474.898,83.0
12484.924,102.0
12495.529,122.0
12505.098,85.0
12514.877,84.0
12524.88,84.0
12534.878,83.0
12544.896,118.0
12554.877,82.0
12564.877,85.0
12574.88,102.0
12584.879,92.0
12594.883,101.0
12604.909,109.0
12615.559,119.0
12625.111,87.0
12634.88,93.0
12644.878,83.0
12654.877,84.0
12664.927,91.0
12674.878,82.0
12684.878,82.0
12694.881,92.0
12704.88,83.0
12714.881,84.0
12724.907,107.0
12735.571,97.0
12745.097,84.0
12754.883,109.0
12764.881,81.0
12774.884,84.0
12784.911,93.0
12794.882,89.0
12804.881,84.0
12814.882,102.0
12824.884,84.0
12834.882,84.0
12844.908,104.0
12855.386,112.0
12865.139,86.0
12874.879,83.0
12884.882,83.0
12894.881,84.0
12904.924,80.0
12914.882,98.0
12924.883,81.0
12934.883,92.0
12944.885,91.0
12954.892,84.0
12964.924,100.0
12975.535,104.0
12985.129,82.0
12994.884,101.0
13004.885,84.0
13014.886,83.0
13024.914,97.0
13034.897,99.0
13044.884,107.0
13054.891,103.0
13064.883,126.0
13074.884,138.0
13084.91,110.0
13095.679,132.0
13105.143,111.0
13114.886,128.0
13124.886,131.0
13134.886,132.0
13144.909,82.0
13154.884,86.0
13164.886,86.0
13174.885,85.0
13184.885,81.0
13194.887,81.0
13204.922,110.0
13215.54,104.0
13225.164,86.0
13234.885,85.0
13244.886,84.0
13254.888,86.0
13264.913,87.0
13274.887,97.0
13284.889,98.0
13294.886,107.0
13304.888,83.0
13314.886,87.0
13324.911,94.0
13335.667,115.0
13344.978,89.0
13354.887,89.0
13364.889,86.0
13374.89,88.0
13384.918,92.0
13394.887,86.0
13404.888,83.0
13414.889,101.0
13424.886,83.0
13434.912,91.0
13444.936,105.0
13455.543,104.0
13465.113,84.0
13474.887,91.0
13484.89,81.0
13494.888,92.0
13504.915,81.0
13514.888,83.0
13524.89,83.0
13534.887,83.0
13544.892,81.0
13554.887,87.0
13564.913,97.0
13575.61,114.0
