Point in Time[s],Optimisation Time[s]
15540.0,0.021
15550.0,0.018
15560.0,0.02
15570.0,0.024
15580.0,0.016
15590.0,0.023
15600.0,0.018
15610.0,0.02
15620.0,0.016
15630.0,0.019
15640.0,0.022
15650.0,0.022
15660.0,0.017
15670.0,0.014
15680.0,0.02
15690.0,0.021
15700.0,0.012
15710.0,0.02
15720.0,0.018
15730.0,0.019
15740.0,0.022
15750.0,0.018
15760.0,0.016
15770.0,0.02
15780.0,0.033
15790.0,0.014
15800.0,0.019
15810.0,0.021
15820.0,0.026
15830.0,0.018
15840.0,0.027
15850.0,0.017
15860.0,0.018
15870.0,0.018
15880.0,0.018
15890.0,0.018
15900.0,0.018
15910.0,0.022
15920.0,0.018
15930.0,0.026
15940.0,0.024
15950.0,0.023
15960.0,0.019
15970.0,0.028
15980.0,0.016
15990.0,0.018
16000.0,0.02
16010.0,0.018
16020.0,0.018
16030.0,0.022
16040.0,0.016
16050.0,0.022
16060.0,0.018
16070.0,0.024
16080.0,0.017
16090.0,0.018
16100.0,0.017
16110.0,0.018
16120.0,0.019
16130.0,0.022
16140.0,0.016
16150.0,0.02
16160.0,0.018
16170.0,0.022
16180.0,0.013
16190.0,0.018
16200.0,0.02
16210.0,0.018
16220.0,0.015
16230.0,0.018
16240.0,0.021
16250.0,0.022
16260.0,0.019
16270.0,0.019
16280.0,0.022
16290.0,0.021
16300.0,0.02
16310.0,0.019
16320.0,0.016
16330.0,0.022
16340.0,0.023
16350.0,0.017
16360.0,0.018
16370.0,0.018
16380.0,0.019
16390.0,0.021
16400.0,0.023
16410.0,0.02
16420.0,0.022
16430.0,0.018
16440.0,0.015
16450.0,0.015
16460.0,0.021
16470.0,0.021
16480.0,0.022
16490.0,0.018
16500.0,0.021
16510.0,0.022
16520.0,0.019
16530.0,0.018
16540.0,0.021
16550.0,0.021
16560.0,0.02
16570.0,0.017
16580.0,0.022
16590.0,0.022
16600.0,0.024
16610.0,0.017
16620.0,0.022
16630.0,0.018
16640.0,0.019
16650.0,0.021
16660.0,0.013
16670.0,0.019
16680.0,0.021
16690.0,0.022
16700.0,0.015
16710.0,0.014
16720.0,0.022
16730.0,0.022
16740.0,0.018
16750.0,0.014
16760.0,0.017
16770.0,0.023
16780.0,0.022
16790.0,0.016
16800.0,0.021
16810.0,0.021
16820.0,0.021
16830.0,0.018
16840.0,0.019
16850.0,0.02
16860.0,0.025
16870.0,0.018
16880.0,0.019
16890.0,0.021
16900.0,0.025
16910.0,0.022
16920.0,0.019
16930.0,0.018
16940.0,0.02
16950.0,0.023
16960.0,0.017
16970.0,0.021
16980.0,0.016
16990.0,0.017
17000.0,0.022
17010.0,0.018
17020.0,0.017
17030.0,0.022
17040.0,0.02
17050.0,0.019
17060.0,0.015
17070.0,0.022
17080.0,0.021
17090.0,0.02
17100.0,0.021
17110.0,0.02
17120.0,0.015
17130.0,0.02
17140.0,0.024
17150.0,0.02
17160.0,0.021
17170.0,0.016
17180.0,0.012
17190.0,0.016
17200.0,0.019
17210.0,0.019
17220.0,0.018
17230.0,0.018
17240.0,0.021
17250.0,0.022
17260.0,0.014
17270.0,0.014
17280.0,0.022
17290.0,0.023
17300.0,0.023
17310.0,0.02
17320.0,0.022
17330.0,0.029
17340.0,0.028
17350.0,0.022
17360.0,0.018
17370.0,0.016
17380.0,0.022
17390.0,0.024
17400.0,0.017
17410.0,0.019
17420.0,0.023
17430.0,0.022
17440.0,0.017
17450.0,0.019
17460.0,0.021
17470.0,0.019
17480.0,0.014
17490.0,0.02
17500.0,0.019
17510.0,0.016
17520.0,0.013
17530.0,0.02
17540.0,0.02
17550.0,0.021
17560.0,0.027
17570.0,0.019
17580.0,0.025
17590.0,0.019
17600.0,0.02
17610.0,0.015
17620.0,0.018
17630.0,0.018
17640.0,0.019
17650.0,0.012
17660.0,0.019
17670.0,0.022
17680.0,0.017
17690.0,0.021
17700.0,0.018
17710.0,0.024
17720.0,0.017
17730.0,0.022
17740.0,0.017
17750.0,0.016
17760.0,0.018
17770.0,0.021
17780.0,0.018
17790.0,0.017
17800.0,0.019
17810.0,0.021
17820.0,0.016
17830.0,0.016
17840.0,0.019
17850.0,0.02
17860.0,0.021
17870.0,0.015
17880.0,0.019
17890.0,0.022
17900.0,0.019
17910.0,0.02
17920.0,0.018
17930.0,0.023
17940.0,0.023
17950.0,0.013
17960.0,0.02
17970.0,0.02
17980.0,0.022
17990.0,0.02
18000.0,0.013
18010.0,0.019
18020.0,0.021
18030.0,0.019
18040.0,0.018
18050.0,0.017
18060.0,0.018
18070.0,0.021
18080.0,0.013
18090.0,0.019
18100.0,0.02
18110.0,0.022
18120.0,0.019
18130.0,0.019
18140.0,0.02
18150.0,0.029
18160.0,0.019
18170.0,0.016
18180.0,0.013
18190.0,0.017
18200.0,0.015
18210.0,0.016
18220.0,0.015
18230.0,0.019
18240.0,0.021
18250.0,0.024
18260.0,0.012
18270.0,0.018
18280.0,0.022
18290.0,0.017
18300.0,0.018
18310.0,0.016
18320.0,0.02
18330.0,0.02
18340.0,0.013
18350.0,0.023
18360.0,0.019
18370.0,0.024
18380.0,0.02
18390.0,0.016
18400.0,0.015
18410.0,0.018
18420.0,0.017
18430.0,0.016
18440.0,0.016
18450.0,0.02
18460.0,0.017
18470.0,0.018
18480.0,0.017
18490.0,0.014
18500.0,0.02
18510.0,0.022
18520.0,0.021
18530.0,0.021
18540.0,0.019
18550.0,0.02
18560.0,0.015
18570.0,0.022
18580.0,0.018
18590.0,0.022
18600.0,0.016
18610.0,0.02
18620.0,0.017
18630.0,0.019
18640.0,0.021
18650.0,0.022
18660.0,0.019
18670.0,0.015
18680.0,0.022
18690.0,0.014
18700.0,0.017
18710.0,0.019
18720.0,0.019
18730.0,0.015
18740.0,0.017
18750.0,0.018
18760.0,0.025
18770.0,0.02
18780.0,0.024
18790.0,0.024
18800.0,0.022
18810.0,0.023
18820.0,0.019
18830.0,0.023
18840.0,0.02
18850.0,0.023
18860.0,0.015
18870.0,0.016
18880.0,0.021
18890.0,0.019
18900.0,0.023
18910.0,0.019
18920.0,0.02
18930.0,0.019
18940.0,0.021
18950.0,0.019
18960.0,0.02
18970.0,0.02
18980.0,0.021
18990.0,0.018
19000.0,0.022
19010.0,0.025
19020.0,0.019
19030.0,0.017
19040.0,0.019
19050.0,0.016
19060.0,0.021
19070.0,0.022
19080.0,0.017
19090.0,0.022
19100.0,0.025
19110.0,0.026
19120.0,0.021
19130.0,0.023
19140.0,0.015
19150.0,0.023
19160.0,0.021
19170.0,0.016
19180.0,0.021
19190.0,0.022
19200.0,0.02
19210.0,0.017
19220.0,0.017
19230.0,0.021
19240.0,0.016
19250.0,0.021
19260.0,0.02
19270.0,0.023
19280.0,0.023
19290.0,0.026
19300.0,0.015
19310.0,0.02
19320.0,0.024
19330.0,0.025
19340.0,0.013
19350.0,0.018
19360.0,0.019
19370.0,0.02
19380.0,0.014
19390.0,0.021
19400.0,0.019
19410.0,0.022
19420.0,0.018
19430.0,0.02
19440.0,0.015
19450.0,0.02
19460.0,0.022
19470.0,0.015
19480.0,0.02
19490.0,0.022
19500.0,0.025
19510.0,0.013
19520.0,0.026
19530.0,0.016
19540.0,0.02
19550.0,0.021
19560.0,0.02
19570.0,0.015
19580.0,0.018
19590.0,0.019
19600.0,0.024
19610.0,0.016
19620.0,0.023
19630.0,0.02
19640.0,0.017
19650.0,0.02
19660.0,0.02
19670.0,0.019
19680.0,0.021
19690.0,0.017
19700.0,0.018
19710.0,0.021
19720.0,0.019
19730.0,0.021
19740.0,0.019
19750.0,0.023
19760.0,0.02
19770.0,0.017
19780.0,0.021
19790.0,0.019
19800.0,0.021
19810.0,0.022
19820.0,0.021
19830.0,0.017
19840.0,0.016
19850.0,0.019
19860.0,0.016
19870.0,0.014
19880.0,0.022
19890.0,0.017
19900.0,0.022
19910.0,0.015
19920.0,0.019
19930.0,0.018
19940.0,0.021
19950.0,0.012
19960.0,0.018
19970.0,0.023
19980.0,0.024
19990.0,0.02
20000.0,0.017
20010.0,0.018
20020.0,0.02
20030.0,0.018
20040.0,0.018
20050.0,0.019
20060.0,0.022
20070.0,0.022
20080.0,0.015
20090.0,0.02
20100.0,0.019
20110.0,0.022
20120.0,0.019
20130.0,0.018
20140.0,0.019
20150.0,0.022
20160.0,0.014
20170.0,0.017
20180.0,0.028
20190.0,0.024
20200.0,0.02
20210.0,0.02
20220.0,0.025
20230.0,0.018
20240.0,0.021
20250.0,0.02
20260.0,0.025
20270.0,0.017
20280.0,0.02
20290.0,0.015
20300.0,0.015
20310.0,0.02
20320.0,0.021
20330.0,0.021
20340.0,0.015
20350.0,0.021
20360.0,0.021
20370.0,0.023
20380.0,0.019
20390.0,0.013
20400.0,0.021
20410.0,0.023
20420.0,0.018
20430.0,0.022
20440.0,0.023
20450.0,0.019
20460.0,0.027
20470.0,0.014
20480.0,0.03
20490.0,0.023
20500.0,0.019
20510.0,0.025
20520.0,0.023
20530.0,0.016
20540.0,0.018
20550.0,0.013
20560.0,0.02
20570.0,0.02
20580.0,0.018
20590.0,0.02
20600.0,0.021
20610.0,0.092
20620.0,0.021
20630.0,0.021
20640.0,0.02
20650.0,0.016
20660.0,0.015
20670.0,0.019
20680.0,0.016
20690.0,0.019
20700.0,0.02
20710.0,0.022
20720.0,0.025
20730.0,0.02
20740.0,0.016
20750.0,0.021
20760.0,0.021
20770.0,0.016
20780.0,0.024
20790.0,0.021
20800.0,0.019
20810.0,0.019
20820.0,0.019
20830.0,0.023
20840.0,0.024
20850.0,0.018
20860.0,0.021
20870.0,0.023
20880.0,0.021
20890.0,0.081
20900.0,0.021
20910.0,0.018
20920.0,0.021
20930.0,0.022
20940.0,0.016
20950.0,0.017
20960.0,0.017
20970.0,0.021
20980.0,0.019
20990.0,0.023
21000.0,0.024
21010.0,0.026
21020.0,0.022
21030.0,0.018
21040.0,0.018
21050.0,0.017
21060.0,0.025
21070.0,0.018
21080.0,0.018
21090.0,0.015
21100.0,0.016
21110.0,0.013
21120.0,0.021
21130.0,0.029
21140.0,0.02
21150.0,0.019
21160.0,0.013
21170.0,0.02
21180.0,0.023
21190.0,0.025
21200.0,0.017
21210.0,0.019
21220.0,0.021
21230.0,0.024
21240.0,0.022
21250.0,0.017
21260.0,0.017
21270.0,0.022
21280.0,0.025
21290.0,0.02
21300.0,0.017
21310.0,0.024
21320.0,0.022
21330.0,0.022
21340.0,0.019
21350.0,0.021
21360.0,0.02
21370.0,0.023
21380.0,0.019
21390.0,0.017
21400.0,0.02
21410.0,0.019
21420.0,0.019
21430.0,0.023
21440.0,0.019
21450.0,0.021
21460.0,0.014
21470.0,0.018
21480.0,0.017
21490.0,0.019
21500.0,0.021
21510.0,0.024
21520.0,0.021
21530.0,0.026
21540.0,0.027
21550.0,0.017
21560.0,0.015
21570.0,0.02
21580.0,0.023
21590.0,0.018
21600.0,0.023
21610.0,0.019
21620.0,0.02
21630.0,0.018
21640.0,0.019
21650.0,0.016
21660.0,0.02
21670.0,0.023
21680.0,0.015
21690.0,0.019
21700.0,0.019
21710.0,0.022
21720.0,0.019
21730.0,0.019
21740.0,0.019
21750.0,0.023
21760.0,0.016
21770.0,0.017
21780.0,0.023
21790.0,0.023
21800.0,0.018
21810.0,0.022
21820.0,0.017
21830.0,0.016
21840.0,0.024
21850.0,0.018
21860.0,0.019
21870.0,0.024
21880.0,0.02
21890.0,0.017
21900.0,0.021
21910.0,0.023
21920.0,0.02
21930.0,0.017
21940.0,0.017
21950.0,0.02
21960.0,0.023
21970.0,0.021
21980.0,0.017
21990.0,0.023
22000.0,0.018
22010.0,0.019
22020.0,0.015
22030.0,0.023
22040.0,0.019
22050.0,0.021
22060.0,0.021
22070.0,0.021
22080.0,0.021
22090.0,0.022
22100.0,0.016
22110.0,0.012
22120.0,0.019
22130.0,0.021
22140.0,0.024
22150.0,0.021
22160.0,0.019
22170.0,0.027
22180.0,0.024
22190.0,0.022
22200.0,0.015
22210.0,0.016
22220.0,0.02
22230.0,0.016
22240.0,0.019
22250.0,0.019
22260.0,0.03
22270.0,0.02
22280.0,0.02
22290.0,0.014
22300.0,0.016
22310.0,0.022
22320.0,0.023
22330.0,0.023
22340.0,0.02
22350.0,0.022
22360.0,0.025
22370.0,0.012
22380.0,0.02
22390.0,0.021
22400.0,0.017
22410.0,0.024
22420.0,0.018
22430.0,0.021
22440.0,0.018
22450.0,0.019
22460.0,0.02
22470.0,0.022
22480.0,0.019
22490.0,0.027
22500.0,0.023
22510.0,0.019
22520.0,0.024
22530.0,0.018
22540.0,0.018
22550.0,0.019
22560.0,0.026
22570.0,0.019
22580.0,0.026
22590.0,0.022
22600.0,0.021
22610.0,0.016
22620.0,0.021
22630.0,0.015
22640.0,0.024
22650.0,0.021
22660.0,0.023
22670.0,0.014
22680.0,0.021
22690.0,0.016
22700.0,0.02
22710.0,0.02
22720.0,0.016
22730.0,0.028
22740.0,0.021
22750.0,0.019
22760.0,0.018
22770.0,0.021
22780.0,0.019
22790.0,0.02
22800.0,0.019
22810.0,0.019
22820.0,0.028
22830.0,0.02
22840.0,0.024
22850.0,0.018
22860.0,0.022
22870.0,0.021
22880.0,0.022
22890.0,0.021
22900.0,0.019
22910.0,0.021
22920.0,0.023
22930.0,0.02
22940.0,0.021
22950.0,0.017
22960.0,0.022
22970.0,0.022
22980.0,0.016
22990.0,0.014
23000.0,0.019
23010.0,0.02
23020.0,0.021
23030.0,0.02
23040.0,0.021
23050.0,0.017
23060.0,0.015
23070.0,0.018
23080.0,0.017
23090.0,0.022
23100.0,0.025
23110.0,0.019
23120.0,0.021
23130.0,0.021
23140.0,0.022
23150.0,0.015
23160.0,0.019
23170.0,0.018
23180.0,0.024
23190.0,0.016
23200.0,0.017
23210.0,0.021
23220.0,0.016
23230.0,0.02
23240.0,0.018
23250.0,0.02
23260.0,0.02
23270.0,0.02
23280.0,0.018
23290.0,0.018
23300.0,0.017
23310.0,0.024
23320.0,0.018
23330.0,0.019
23340.0,0.023
23350.0,0.016
23360.0,0.015
23370.0,0.019
23380.0,0.017
23390.0,0.018
23400.0,0.019
23410.0,0.018
23420.0,0.018
23430.0,0.021
23440.0,0.022
23450.0,0.014
23460.0,0.02
23470.0,0.021
23480.0,0.02
23490.0,0.018
23500.0,0.015
23510.0,0.017
23520.0,0.025
23530.0,0.018
23540.0,0.02
23550.0,0.016
23560.0,0.02
23570.0,0.022
23580.0,0.017
23590.0,0.019
23600.0,0.02
23610.0,0.022
23620.0,0.016
23630.0,0.019
23640.0,0.017
23650.0,0.025
23660.0,0.021
23670.0,0.016
23680.0,0.018
23690.0,0.02
23700.0,0.02
23710.0,0.015
23720.0,0.015
23730.0,0.021
23740.0,0.016
23750.0,0.018
23760.0,0.016
23770.0,0.017
23780.0,0.02
23790.0,0.018
23800.0,0.017
23810.0,0.018
23820.0,0.021
23830.0,0.015
23840.0,0.02
23850.0,0.014
23860.0,0.018
23870.0,0.023
23880.0,0.02
23890.0,0.018
23900.0,0.023
23910.0,0.021
23920.0,0.022
23930.0,0.014
23940.0,0.017
23950.0,0.019
23960.0,0.021
23970.0,0.015
23980.0,0.02
23990.0,0.02
24000.0,0.02
24010.0,0.014
24020.0,0.018
24030.0,0.021
24040.0,0.018
24050.0,0.021
24060.0,0.02
24070.0,0.016
24080.0,0.017
24090.0,0.016
24100.0,0.027
24110.0,0.023
24120.0,0.022
24130.0,0.019
24140.0,0.019
24150.0,0.015
24160.0,0.023
24170.0,0.02
24180.0,0.017
24190.0,0.018
24200.0,0.018
24210.0,0.02
24220.0,0.022
24230.0,0.019
24240.0,0.022
24250.0,0.022
24260.0,0.02
24270.0,0.016
24280.0,0.016
24290.0,0.02
24300.0,0.019
24310.0,0.02
24320.0,0.015
24330.0,0.018
24340.0,0.02
24350.0,0.022
24360.0,0.018
24370.0,0.019
24380.0,0.021
24390.0,0.025
24400.0,0.02
24410.0,0.018
24420.0,0.018
24430.0,0.022
24440.0,0.019
24450.0,0.013
24460.0,0.018
24470.0,0.021
24480.0,0.021
24490.0,0.015
24500.0,0.018
24510.0,0.021
24520.0,0.029
24530.0,0.017
24540.0,0.019
24550.0,0.017
24560.0,0.022
24570.0,0.021
24580.0,0.017
24590.0,0.014
24600.0,0.018
24610.0,0.014
24620.0,0.014
24630.0,0.011
24640.0,0.016
24650.0,0.01
24660.0,0.012
24670.0,0.013
24680.0,0.013
24690.0,0.013
24700.0,0.016
24710.0,0.012
24720.0,0.016
24730.0,0.014
24740.0,0.01
24750.0,0.013
24760.0,0.019
24770.0,0.015
24780.0,0.016
24790.0,0.012
24800.0,0.016
24810.0,0.015
24820.0,0.01
24830.0,0.013
24840.0,0.016
24850.0,0.013
24860.0,0.013
24870.0,0.008
24880.0,0.018
24890.0,0.017
24900.0,0.01
24910.0,0.014
24920.0,0.01
24930.0,0.012
24940.0,0.011
24950.0,0.013
24960.0,0.009
24970.0,0.012
24980.0,0.009
24990.0,0.011
25000.0,0.012
25010.0,0.013
25020.0,0.011
25030.0,0.015
25040.0,0.01
25050.0,0.01
25060.0,0.015
25070.0,0.009
25080.0,0.014
25090.0,0.008
25100.0,0.015
25110.0,0.013
25120.0,0.017
25130.0,0.014
25140.0,0.017
25150.0,0.015
25160.0,0.018
25170.0,0.009
25180.0,0.015
25190.0,0.015
25200.0,0.01
25210.0,0.015
25220.0,0.011
25230.0,0.013
25240.0,0.011
25250.0,0.016
25260.0,0.011
25270.0,0.011
25280.0,0.009
25290.0,0.01
25300.0,0.014
25310.0,0.01
25320.0,0.013
25330.0,0.009
25340.0,0.013
25350.0,0.008
25360.0,0.008
25370.0,0.009
25380.0,0.008
25390.0,0.011
25400.0,0.022
25410.0,0.008
25420.0,0.014
25430.0,0.012
25440.0,0.009
25450.0,0.011
25460.0,0.01
25470.0,0.009
25480.0,0.012
25490.0,0.01
25500.0,0.011
25510.0,0.01
25520.0,0.013
25530.0,0.012
25540.0,0.015
25550.0,0.013
25560.0,0.009
25570.0,0.012
25580.0,0.011
25590.0,0.012
25600.0,0.009
25610.0,0.014
25620.0,0.012
25630.0,0.012
25640.0,0.01
25650.0,0.015
25660.0,0.008
25670.0,0.014
25680.0,0.01
25690.0,0.01
25700.0,0.011
25710.0,0.012
25720.0,0.007
25730.0,0.012
25740.0,0.01
25750.0,0.01
25760.0,0.017
25770.0,0.01
25780.0,0.015
25790.0,0.011
25800.0,0.013
25810.0,0.01
25820.0,0.014
25830.0,0.014
25840.0,0.012
25850.0,0.013
25860.0,0.011
25870.0,0.011
25880.0,0.008
25890.0,0.011
25900.0,0.01
25910.0,0.013
25920.0,0.009
25930.0,0.015
25940.0,0.009
25950.0,0.012
25960.0,0.013
25970.0,0.015
25980.0,0.013
25990.0,0.008
26000.0,0.012
26010.0,0.008
26020.0,0.009
26030.0,0.011
26040.0,0.013
26050.0,0.009
26060.0,0.009
26070.0,0.01
26080.0,0.009
26090.0,0.01
26100.0,0.014
26110.0,0.009
26120.0,0.016
26130.0,0.012
26140.0,0.014
26150.0,0.008
26160.0,0.011
26170.0,0.014
26180.0,0.011
26190.0,0.013
26200.0,0.008
26210.0,0.009
26220.0,0.008
26230.0,0.009
26240.0,0.013
26250.0,0.014
26260.0,0.01
26270.0,0.013
26280.0,0.011
26290.0,0.011
26300.0,0.011
26310.0,0.011
26320.0,0.012
26330.0,0.011
26340.0,0.01
26350.0,0.013
26360.0,0.01
26370.0,0.013
26380.0,0.013
26390.0,0.017
26400.0,0.015
26410.0,0.01
26420.0,0.017
26430.0,0.016
26440.0,0.012
26450.0,0.011
26460.0,0.009
26470.0,0.014
26480.0,0.009
26490.0,0.012
26500.0,0.011
26510.0,0.013
26520.0,0.01
26530.0,0.016
26540.0,0.014
26550.0,0.014
26560.0,0.013
26570.0,0.012
26580.0,0.01
26590.0,0.009
26600.0,0.007
26610.0,0.008
26620.0,0.015
26630.0,0.017
26640.0,0.008
26650.0,0.011
26660.0,0.012
26670.0,0.013
26680.0,0.012
26690.0,0.015
26700.0,0.01
26710.0,0.01
26720.0,0.009
26730.0,0.012
26740.0,0.012
26750.0,0.011
26760.0,0.008
26770.0,0.01
26780.0,0.014
26790.0,0.008
26800.0,0.011
26810.0,0.012
26820.0,0.014
26830.0,0.009
26840.0,0.012
26850.0,0.01
26860.0,0.012
26870.0,0.009
26880.0,0.011
26890.0,0.009
26900.0,0.013
26910.0,0.009
26920.0,0.011
26930.0,0.008
26940.0,0.009
26950.0,0.008
26960.0,0.015
26970.0,0.009
26980.0,0.008
26990.0,0.012
27000.0,0.112
27010.0,0.013
27020.0,0.016
27030.0,0.022
27040.0,0.01
27050.0,0.01
27060.0,0.013
27070.0,0.009
27080.0,0.01
27090.0,0.011
27100.0,0.015
27110.0,0.013
27120.0,0.013
27130.0,0.014
27140.0,0.012
27150.0,0.013
27160.0,0.012
27170.0,0.014
27180.0,0.009
27190.0,0.012
27200.0,0.011
27210.0,0.011
27220.0,0.01
27230.0,0.017
27240.0,0.015
27250.0,0.01
27260.0,0.012
27270.0,0.01
27280.0,0.014
27290.0,0.014
27300.0,0.01
27310.0,0.016
27320.0,0.012
27330.0,0.016
27340.0,0.011
27350.0,0.012
27360.0,0.013
27370.0,0.009
27380.0,0.013
27390.0,0.012
27400.0,0.015
27410.0,0.013
27420.0,0.015
27430.0,0.012
27440.0,0.01
27450.0,0.014
27460.0,0.014
27470.0,0.014
27480.0,0.014
27490.0,0.009
27500.0,0.01
27510.0,0.008
27520.0,0.008
27530.0,0.016
27540.0,0.013
27550.0,0.01
27560.0,0.016
27570.0,0.009
27580.0,0.015
27590.0,0.014
27600.0,0.012
27610.0,0.012
27620.0,0.013
27630.0,0.018
27640.0,0.015
27650.0,0.013
27660.0,0.015
27670.0,0.016
27680.0,0.012
27690.0,0.014
27700.0,0.016
27710.0,0.013
27720.0,0.014
27730.0,0.013
27740.0,0.01
27750.0,0.015
27760.0,0.008
27770.0,0.015
27780.0,0.013
27790.0,0.018
27800.0,0.014
27810.0,0.012
27820.0,0.015
27830.0,0.012
27840.0,0.014
27850.0,0.012
27860.0,0.01
27870.0,0.013
27880.0,0.008
27890.0,0.011
27900.0,0.011
27910.0,0.014
27920.0,0.008
27930.0,0.014
27940.0,0.012
27950.0,0.014
27960.0,0.013
27970.0,0.012
27980.0,0.014
27990.0,0.01
28000.0,0.013
28010.0,0.009
28020.0,0.013
28030.0,0.01
28040.0,0.011
28050.0,0.01
28060.0,0.013
28070.0,0.012
28080.0,0.014
28090.0,0.015
28100.0,0.01
28110.0,0.009
28120.0,0.011
28130.0,0.009
28140.0,0.01
28150.0,0.009
28160.0,0.009
28170.0,0.012
28180.0,0.01
28190.0,0.025
28200.0,0.01
28210.0,0.021
28220.0,0.02
28230.0,0.017
28240.0,0.013
28250.0,0.014
28260.0,0.018
28270.0,0.013
28280.0,0.012
28290.0,0.013
28300.0,0.01
28310.0,0.012
28320.0,0.01
28330.0,0.014
28340.0,0.009
28350.0,0.014
28360.0,0.015
28370.0,0.012
28380.0,0.009
28390.0,0.012
28400.0,0.009
28410.0,0.015
28420.0,0.008
28430.0,0.014
28440.0,0.008
28450.0,0.014
28460.0,0.008
28470.0,0.016
28480.0,0.008
28490.0,0.008
28500.0,0.01
28510.0,0.01
28520.0,0.01
28530.0,0.011
28540.0,0.013
28550.0,0.009
28560.0,0.013
28570.0,0.01
28580.0,0.012
28590.0,0.009
28600.0,0.013
28610.0,0.008
28620.0,0.018
28630.0,0.013
28640.0,0.01
28650.0,0.01
28660.0,0.008
28670.0,0.009
28680.0,0.011
28690.0,0.014
28700.0,0.008
28710.0,0.009
28720.0,0.01
28730.0,0.012
28740.0,0.011
28750.0,0.014
28760.0,0.011
28770.0,0.015
28780.0,0.013
28790.0,0.016
28800.0,0.009
28810.0,0.009
28820.0,0.009
28830.0,0.012
28840.0,0.011
28850.0,0.017
28860.0,0.014
28870.0,0.013
28880.0,0.016
28890.0,0.016
28900.0,0.012
28910.0,0.013
28920.0,0.013
28930.0,0.014
28940.0,0.011
28950.0,0.01
28960.0,0.009
28970.0,0.008
28980.0,0.008
28990.0,0.011
29000.0,0.011
29010.0,0.014
29020.0,0.011
29030.0,0.013
29040.0,0.009
29050.0,0.009
29060.0,0.009
29070.0,0.01
29080.0,0.009
29090.0,0.01
29100.0,0.016
29110.0,0.011
29120.0,0.012
29130.0,0.009
29140.0,0.014
29150.0,0.01
29160.0,0.013
29170.0,0.012
29180.0,0.014
29190.0,0.013
29200.0,0.015
29210.0,0.013
29220.0,0.011
29230.0,0.012
29240.0,0.012
29250.0,0.01
29260.0,0.008
29270.0,0.011
29280.0,0.01
29290.0,0.012
29300.0,0.009
29310.0,0.013
29320.0,0.009
29330.0,0.014
29340.0,0.01
29350.0,0.012
29360.0,0.011
29370.0,0.01
29380.0,0.01
29390.0,0.011
29400.0,0.012
29410.0,0.011
29420.0,0.008
29430.0,0.011
29440.0,0.009
29450.0,0.013
29460.0,0.008
29470.0,0.012
29480.0,0.008
29490.0,0.015
29500.0,0.014
29510.0,0.015
29520.0,0.011
29530.0,0.012
29540.0,0.015
29550.0,0.015
29560.0,0.014
29570.0,0.013
29580.0,0.01
29590.0,0.012
29600.0,0.01
29610.0,0.014
29620.0,0.01
29630.0,0.012
29640.0,0.012
29650.0,0.013
29660.0,0.012
29670.0,0.011
29680.0,0.014
29690.0,0.01
29700.0,0.009
29710.0,0.008
29720.0,0.012
29730.0,0.012
29740.0,0.017
29750.0,0.008
29760.0,0.009
29770.0,0.01
29780.0,0.011
29790.0,0.012
29800.0,0.014
29810.0,0.014
29820.0,0.011
29830.0,0.013
29840.0,0.011
29850.0,0.014
29860.0,0.011
29870.0,0.011
29880.0,0.01
29890.0,0.011
29900.0,0.009
29910.0,0.015
29920.0,0.01
29930.0,0.01
29940.0,0.012
29950.0,0.01
29960.0,0.011
29970.0,0.013
29980.0,0.01
29990.0,0.011
30000.0,0.009
30010.0,0.012
30020.0,0.009
30030.0,0.011
30040.0,0.008
30050.0,0.009
30060.0,0.009
30070.0,0.012
30080.0,0.01
30090.0,0.011
30100.0,0.011
30110.0,0.01
30120.0,0.008
30130.0,0.013
30140.0,0.019
30150.0,0.016
30160.0,0.012
30170.0,0.01
30180.0,0.014
30190.0,0.013
30200.0,0.01
30210.0,0.01
30220.0,0.011
30230.0,0.009
30240.0,0.011
30250.0,0.009
30260.0,0.009
30270.0,0.009
30280.0,0.011
30290.0,0.014
30300.0,0.01
30310.0,0.01
30320.0,0.011
30330.0,0.008
30340.0,0.011
30350.0,0.014
30360.0,0.012
30370.0,0.014
30380.0,0.009
30390.0,0.011
30400.0,0.01
30410.0,0.013
30420.0,0.011
30430.0,0.011
30440.0,0.012
30450.0,0.013
30460.0,0.009
30470.0,0.011
30480.0,0.011
30490.0,0.015
30500.0,0.011
30510.0,0.015
30520.0,0.012
30530.0,0.009
30540.0,0.011
30550.0,0.01
30560.0,0.01
30570.0,0.01
30580.0,0.01
30590.0,0.012
30600.0,0.015
30610.0,0.013
30620.0,0.015
30630.0,0.013
30640.0,0.01
30650.0,0.012
30660.0,0.01
30670.0,0.016
30680.0,0.012
30690.0,0.011
30700.0,0.01
30710.0,0.011
30720.0,0.008
30730.0,0.014
30740.0,0.008
30750.0,0.011
30760.0,0.011
30770.0,0.014
30780.0,0.015
30790.0,0.014
30800.0,0.017
30810.0,0.011
30820.0,0.01
30830.0,0.017
30840.0,0.012
30850.0,0.016
30860.0,0.01
30870.0,0.009
30880.0,0.01
30890.0,0.014
30900.0,0.013
30910.0,0.012
30920.0,0.013
30930.0,0.011
30940.0,0.013
30950.0,0.01
30960.0,0.011
30970.0,0.009
30980.0,0.013
30990.0,0.012
31000.0,0.011
31010.0,0.012
31020.0,0.011
31030.0,0.015
31040.0,0.015
31050.0,0.008
31060.0,0.013
